Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,ShirtCluster,PantCluster,rgb_distance,Shirt_Lum,Pant_Lum,Lum_Diff
174.6591376,60.214836951200006,Male,Ideal,"(235, 185, 152)","(104, 30, 73)","(95, 197, 237)",235,185,152,104,30,73,95,197,237,190.66666666666663,69.0,0,3,234.23492480840682,48.837,178.2028,129.36579999999998
167.98770059999998,59.107346724,Female,Ideal,"(252, 218, 191)","(1, 53, 93)","(54, 240, 225)",252,218,191,1,53,93,54,240,225,220.33333333333331,49.0,0,3,234.95105873351582,44.8328,199.3734,154.5406
176.0591094,57.5089792344,Female,Ideal,"(243, 214, 200)","(174, 242, 175)","(193, 21, 72)",243,214,200,174,242,175,193,21,72,219.0,197.0,5,4,244.56287535110476,222.70579999999998,61.2494,161.45639999999997
172.404659,54.062723296,Female,Underweight,"(127, 41, 44)","(10, 246, 4)","(24, 52, 84)",127,41,44,10,246,4,24,52,84,70.66666666666667,86.66666666666667,1,3,210.31405088581218,178.354,48.3576,129.99640000000002
166.6995396,52.9703830416,Female,Ideal,"(252, 218, 191)","(174, 71, 202)","(145, 197, 11)",252,218,191,174,71,202,145,197,11,220.33333333333331,149.0,3,1,230.64691630281987,102.35600000000001,172.51559999999998,70.15959999999997
176.7511324,60.909694536,Male,Ideal,"(235, 185, 152)","(93, 148, 182)","(182, 178, 170)",235,185,152,93,148,182,182,178,170,190.66666666666663,141.0,6,4,94.68368391650169,138.7618,178.2728,39.510999999999996
180.18676180000003,56.8757648024,Female,Underweight,"(253, 220, 213)","(173, 159, 101)","(131, 115, 156)",253,220,213,173,159,101,131,115,156,228.66666666666663,144.33333333333334,2,2,82.00609733428362,157.7888,121.36179999999999,36.42700000000002
174.4478858,62.9831542864,Male,Ideal,"(226, 165, 137)","(119, 11, 1)","(112, 100, 41)",226,165,137,119,11,1,112,100,41,176.0,43.66666666666666,0,1,97.82637681116479,33.238800000000005,98.2914,65.05259999999998
172.53077,61.9101370512,Male,Ideal,"(252, 218, 191)","(235, 213, 63)","(233, 187, 40)",252,218,191,235,213,63,233,187,40,220.33333333333331,170.33333333333334,2,0,34.77067730142742,206.8472,186.1662,20.680999999999983
172.12048380000002,63.982780336,Male,Ideal,"(246, 215, 197)","(140, 53, 251)","(126, 85, 188)",246,215,197,140,53,251,126,85,188,219.33333333333331,148.0,3,5,72.03471385380801,85.7918,101.1532,15.361400000000003
175.7155744,64.6423938224,Male,Ideal,"(243, 214, 200)","(46, 118, 57)","(157, 134, 115)",243,214,200,46,118,57,157,134,115,219.0,73.66666666666667,0,5,126.25767303415662,98.28859999999999,137.518,39.22940000000001
172.147738,57.4759577368,Female,Ideal,"(119, 78, 58)","(52, 133, 17)","(88, 124, 109)",119,78,58,52,133,17,88,124,109,85.0,67.33333333333333,1,3,99.20181449953424,107.40419999999999,115.26339999999999,7.859200000000001
176.40272059999998,51.804288728,Female,Underweight,"(253, 220, 213)","(39, 127, 114)","(21, 68, 200)",253,220,213,39,127,114,21,68,200,228.66666666666663,93.33333333333331,1,1,105.8347768930421,107.3526,67.53819999999999,39.814400000000006
161.508313,59.52955015759999,Female,Ideal,"(253, 220, 213)","(90, 161, 141)","(205, 122, 139)",253,220,213,90,161,141,205,122,139,228.66666666666663,130.66666666666666,6,1,121.4495780149112,144.46140000000003,140.8732,3.588200000000029
173.397926,54.4899616008,Female,Underweight,"(253, 220, 213)","(92, 27, 15)","(114, 9, 28)",253,220,213,92,27,15,114,9,28,228.66666666666663,44.66666666666666,0,1,31.25699921617557,39.9526,32.6948,7.257799999999996
177.80289560000003,64.41446384240001,Male,Ideal,"(226, 165, 137)","(56, 50, 204)","(48, 152, 192)",226,165,137,56,50,204,48,152,192,176.0,103.33333333333331,4,5,103.01456207740729,62.3944,132.7776,70.38320000000002
173.82949739999998,58.0096087248,Male,Ideal,"(252, 218, 191)","(173, 57, 197)","(184, 42, 233)",252,218,191,173,57,197,184,42,233,220.33333333333331,142.33333333333334,3,5,40.52159917870962,91.7696,85.9794,5.790199999999999
178.1298952,54.8720675016,Female,Underweight,"(253, 220, 213)","(8, 112, 178)","(44, 46, 98)",253,220,213,8,112,178,44,46,98,228.66666666666663,99.33333333333331,4,7,109.78160137290766,94.6548,49.3292,45.325599999999994
175.83759600000002,52.5679562192,Female,Underweight,"(226, 165, 137)","(251, 168, 78)","(186, 223, 66)",226,165,137,251,168,78,186,223,66,176.0,165.66666666666666,2,0,85.98837130682264,179.1478,203.7984,24.650599999999997
167.894508,51.8902897712,Female,Underweight,"(253, 220, 213)","(185, 188, 12)","(179, 108, 11)",253,220,213,185,188,12,179,108,11,228.66666666666663,128.33333333333334,2,3,80.23091673413684,174.65499999999997,116.0912,58.56379999999997
166.591234,57.4738712136,Female,Ideal,"(253, 220, 213)","(196, 22, 28)","(152, 67, 96)",253,220,213,196,22,28,152,67,96,228.66666666666663,82.0,7,3,92.65527507918802,59.4256,87.1648,27.739199999999997
163.9272058,54.952444004,Female,Ideal,"(252, 218, 191)","(95, 27, 157)","(61, 98, 71)",252,218,191,95,27,157,61,98,71,220.33333333333331,93.0,4,7,116.58902178164118,50.842800000000004,88.18439999999998,37.34159999999998
173.641385,63.514673392000006,Male,Ideal,"(204, 150, 103)","(91, 185, 28)","(64, 130, 57)",204,150,103,91,185,28,64,130,57,152.33333333333334,101.33333333333331,1,3,67.7864293203293,153.68019999999999,110.6978,42.982399999999984
176.86939479999998,59.7828359304,Male,Ideal,"(246, 215, 197)","(202, 69, 98)","(175, 106, 95)",246,215,197,202,69,98,175,106,95,219.33333333333331,123.0,7,3,45.902069670114,99.36959999999999,119.87519999999999,20.5056
163.03322740000002,49.1397532424,Female,Underweight,"(243, 214, 200)","(111, 46, 98)","(14, 64, 55)",243,214,200,111,46,98,14,64,55,219.0,85.0,0,1,107.61970079869205,63.5734,52.72019999999999,10.853200000000008
171.239561,57.4412125896,Female,Ideal,"(253, 220, 213)","(127, 10, 159)","(203, 97, 125)",253,220,213,127,10,159,203,97,125,228.66666666666663,98.66666666666669,3,5,120.42009799032718,45.632000000000005,121.5572,75.92519999999999
175.6503726,56.2443193792,Female,Underweight,"(119, 78, 58)","(45, 5, 75)","(7, 57, 102)",119,78,58,45,5,75,7,57,102,85.0,41.66666666666666,0,1,69.83552104767315,18.558,49.619,31.061
176.25961700000002,62.7742751704,Male,Ideal,"(252, 218, 191)","(106, 89, 196)","(77, 76, 125)",252,218,191,106,89,196,77,76,125,220.33333333333331,130.33333333333334,4,7,77.78817390837762,100.3396,79.7504,20.589200000000005
179.56786540000002,55.2524497528,Female,Underweight,"(246, 215, 197)","(250, 69, 165)","(212, 176, 114)",246,215,197,250,69,165,212,176,114,219.33333333333331,161.33333333333334,3,1,124.47489706764172,114.4118,179.17719999999997,64.76539999999997
163.259897,46.5039301304,Female,Underweight,"(127, 41, 44)","(92, 2, 9)","(39, 28, 26)",127,41,44,92,2,9,39,28,26,70.66666666666667,34.333333333333336,0,1,61.43289021363068,21.6394,30.1942,8.5548
176.8983254,54.8048451672,Female,Underweight,"(119, 78, 58)","(203, 232, 50)","(250, 138, 94)",119,78,58,203,232,50,250,138,94,85.0,161.66666666666666,2,0,113.93419153177855,212.69420000000002,158.6344,54.059800000000024
175.5225598,58.9719948712,Male,Ideal,"(253, 220, 213)","(119, 88, 42)","(51, 86, 92)",253,220,213,119,88,42,51,86,92,228.66666666666663,83.0,0,1,84.42748367682174,91.26939999999999,78.9922,12.277199999999993
173.377479,52.8469606584,Female,Underweight,"(226, 165, 137)","(140, 144, 60)","(160, 236, 90)",226,165,137,140,144,60,160,236,90,176.0,114.66666666666669,2,0,98.812954616285,137.0848,209.3012,72.2164
171.3148974,57.837153046400005,Female,Ideal,"(119, 78, 58)","(99, 201, 196)","(83, 132, 116)",119,78,58,99,201,196,83,132,116,85.0,165.33333333333334,6,5,106.85036265731624,178.9538,120.4274,58.526399999999995
175.2065838,54.9251377656,Female,Underweight,"(252, 218, 191)","(112, 108, 69)","(159, 194, 129)",252,218,191,112,108,69,159,194,129,220.33333333333331,96.33333333333331,0,5,114.9130105775669,106.03459999999998,181.86599999999999,75.8314
169.3114216,53.0711258248,Female,Ideal,"(252, 218, 191)","(75, 39, 155)","(68, 78, 86)",252,218,191,75,39,155,68,78,86,220.33333333333331,89.66666666666667,4,7,79.56758133813042,55.028800000000004,76.4516,21.422799999999995
168.0842714,55.2416542632,Female,Ideal,"(204, 150, 103)","(129, 190, 111)","(218, 161, 27)",204,150,103,129,190,111,218,161,27,152.33333333333334,143.33333333333334,2,0,125.76963067449948,171.32759999999996,163.4434,7.884199999999964
167.579802,53.777413928,Female,Ideal,"(243, 214, 200)","(139, 109, 176)","(199, 135, 70)",243,214,200,139,109,176,199,135,70,219.0,141.33333333333334,3,1,124.54717981552211,120.2154,143.9134,23.697999999999993
180.1170896,58.137793824,Male,Underweight,"(127, 41, 44)","(109, 156, 41)","(77, 57, 28)",127,41,44,109,156,41,77,57,28,70.66666666666667,102.0,1,3,104.85227703774487,137.70479999999998,59.1582,78.54659999999998
176.7643658,64.645251452,Male,Ideal,"(252, 218, 191)","(31, 57, 148)","(24, 62, 131)",252,218,191,31,57,148,24,62,131,220.33333333333331,78.66666666666667,4,7,19.05255888325765,58.0426,58.903,0.8603999999999985
179.38569660000002,50.7511841816,Female,Underweight,"(204, 150, 103)","(118, 66, 43)","(25, 97, 55)",204,150,103,118,66,43,25,97,55,152.33333333333334,75.66666666666667,0,1,98.76234100101111,75.3946,78.6604,3.2657999999999987
175.45199860000002,66.1629249248,Male,Ideal,"(127, 41, 44)","(73, 62, 76)","(70, 34, 55)",127,41,44,73,62,76,70,34,55,70.66666666666667,70.33333333333333,0,1,35.12833614050059,65.3494,43.169799999999995,22.179600000000008
180.4178002,66.6654595016,Male,Ideal,"(253, 220, 213)","(238, 197, 145)","(222, 244, 50)",253,220,213,238,197,145,222,244,50,228.66666666666663,193.33333333333331,5,5,107.19141756689292,201.9622,225.316,23.353800000000007
171.39422159999998,59.6591867512,Male,Ideal,"(253, 220, 213)","(160, 134, 198)","(127, 150, 104)",253,220,213,160,134,198,127,150,104,228.66666666666663,164.0,5,5,100.90094152187085,144.1484,141.789,2.359400000000022
173.769274,65.8631913312,Male,Ideal,"(252, 218, 191)","(208, 196, 203)","(171, 85, 218)",252,218,191,208,196,203,171,85,218,220.33333333333331,202.33333333333331,5,1,117.96185824239969,199.05659999999997,112.8862,86.17039999999997
174.93035880000002,57.0186916416,Female,Ideal,"(243, 214, 200)","(196, 50, 80)","(211, 64, 67)",243,214,200,196,50,80,211,64,67,219.0,108.66666666666669,7,3,24.289915602982237,83.20559999999999,95.4688,12.263200000000012
176.722151,61.1663368896,Male,Ideal,"(119, 78, 58)","(64, 81, 51)","(69, 36, 48)",119,78,58,64,81,51,69,36,48,85.0,65.33333333333333,0,1,45.37620521815371,75.21979999999999,43.882200000000005,31.337599999999988
170.35734280000003,47.2457344872,Female,Underweight,"(243, 214, 200)","(201, 58, 207)","(122, 88, 174)",243,214,200,201,58,207,122,88,174,219.0,155.33333333333334,3,5,90.7193474403338,99.15960000000001,101.43759999999999,2.2779999999999774
170.476545,61.5784705808,Male,Ideal,"(204, 150, 103)","(186, 69, 104)","(189, 118, 12)",204,150,103,186,69,104,189,118,12,152.33333333333334,119.66666666666669,7,3,104.27847332982968,96.4012,125.44139999999999,29.040199999999984
164.0699792,47.5174814544,Female,Underweight,"(252, 218, 191)","(217, 54, 146)","(136, 130, 166)",252,218,191,217,54,146,136,130,166,220.33333333333331,139.0,3,5,112.8583182578936,95.2962,133.8748,38.578599999999994
166.992935,60.28464476,Female,Ideal,"(204, 150, 103)","(162, 255, 84)","(197, 148, 92)",204,150,103,162,255,84,197,148,92,152.33333333333334,167.0,2,0,112.86274850454423,222.88199999999998,154.3742,68.50779999999997
169.460291,58.3229954376,Male,Ideal,"(226, 165, 137)","(162, 0, 114)","(173, 69, 112)",226,165,137,162,0,114,173,69,112,176.0,92.0,7,3,69.89992846920518,42.672000000000004,94.215,51.543
173.9188038,53.0000933176,Female,Underweight,"(235, 185, 152)","(52, 103, 194)","(94, 127, 126)",235,185,152,52,103,194,94,127,126,190.66666666666663,116.33333333333331,4,7,83.45058418010026,98.7276,119.91199999999999,21.184399999999997
186.3447378,63.5329077904,Male,Underweight,"(246, 215, 197)","(9, 153, 129)","(0, 82, 94)",246,215,197,9,153,129,0,82,94,219.33333333333331,97.0,1,3,79.66806135459805,120.65279999999998,65.4332,55.219599999999986
170.1255932,61.56264022,Male,Ideal,"(204, 150, 103)","(126, 247, 204)","(75, 186, 112)",204,150,103,126,247,204,75,186,112,152.33333333333334,192.33333333333331,6,5,121.59769734661919,218.17079999999999,157.05859999999998,61.1122
165.8108698,61.06368902,Female,Ideal,"(253, 220, 213)","(177, 223, 97)","(221, 189, 25)",253,220,213,177,223,97,221,189,25,228.66666666666663,165.66666666666666,2,0,90.97252332435328,204.1232,183.9624,20.160799999999995
176.5327178,62.3821448864,Male,Ideal,"(119, 78, 58)","(220, 57, 60)","(153, 75, 1)",119,78,58,220,57,60,153,75,1,85.0,112.33333333333331,7,3,91.07140056021979,91.87039999999999,86.24,5.6303999999999945
174.84725000000003,58.1099886344,Male,Ideal,"(252, 218, 191)","(82, 98, 79)","(117, 125, 12)",252,218,191,82,98,79,117,125,12,220.33333333333331,86.33333333333333,0,1,80.26830009412184,93.22659999999999,115.14059999999999,21.914
175.558704,54.6601946784,Female,Underweight,"(127, 41, 44)","(187, 91, 233)","(165, 69, 174)",127,41,44,187,91,233,165,69,174,70.66666666666667,170.33333333333334,3,5,66.70082458260917,121.66199999999998,96.99059999999999,24.67139999999999
185.7088996,64.1903893944,Male,Ideal,"(204, 150, 103)","(123, 22, 96)","(116, 71, 99)",204,150,103,123,22,96,116,71,99,152.33333333333334,80.33333333333333,0,1,49.58830507286975,48.8154,82.5886,33.7732
166.22278160000002,58.489781216,Female,Ideal,"(252, 218, 191)","(32, 109, 60)","(31, 33, 79)",252,218,191,32,109,60,31,33,79,220.33333333333331,67.0,0,1,78.34538914320358,89.092,35.896,53.196
168.1303216,54.861272012,Female,Ideal,"(204, 150, 103)","(169, 174, 69)","(144, 97, 40)",204,150,103,169,174,69,144,97,40,152.33333333333334,137.33333333333334,2,3,85.99418584997477,165.35599999999997,102.8768,62.47919999999996
169.36526959999998,56.03221976,Female,Ideal,"(243, 214, 200)","(166, 18, 93)","(248, 17, 11)",243,214,200,166,18,93,248,17,11,219.0,92.33333333333331,7,3,115.96982366115765,54.879799999999996,65.6774,10.79760000000001
165.7999478,50.8121923056,Female,Underweight,"(243, 214, 200)","(12, 84, 11)","(114, 97, 23)",243,214,200,12,84,11,114,97,23,219.0,35.666666666666664,0,1,103.52294431670691,63.422200000000004,95.2714,31.849199999999996
166.1224516,51.5608912608,Female,Ideal,"(204, 150, 103)","(177, 195, 152)","(189, 158, 87)",204,150,103,177,195,152,189,158,87,152.33333333333334,174.66666666666666,5,5,75.7495874576225,188.0686,159.46439999999998,28.60420000000002
171.4586868,52.9252506376,Female,Underweight,"(119, 78, 58)","(53, 18, 77)","(56, 47, 20)",119,78,58,53,18,77,56,47,20,85.0,49.333333333333336,0,1,64.02343321003646,29.7008,46.964,17.263199999999998
172.41344740000002,51.2685512168,Female,Underweight,"(252, 218, 191)","(125, 163, 144)","(132, 75, 178)",252,218,191,125,163,144,132,75,178,220.33333333333331,144.0,6,1,94.59915433025816,153.54940000000002,94.5548,58.99460000000002
168.7123626,60.560519414400005,Female,Ideal,"(252, 218, 191)","(6, 104, 11)","(11, 62, 121)",252,218,191,6,104,11,11,62,121,220.33333333333331,40.333333333333336,0,1,117.8516016013359,76.4506,55.417199999999994,21.0334
178.49976999999998,56.4982401808,Female,Underweight,"(253, 220, 213)","(73, 177, 91)","(100, 82, 135)",253,220,213,73,177,91,100,82,135,228.66666666666663,113.66666666666669,1,1,108.12030336620407,148.6804,89.65339999999999,59.027
173.5771738,54.3266231216,Female,Underweight,"(246, 215, 197)","(105, 209, 85)","(143, 237, 188)",246,215,197,105,209,85,143,237,188,219.33333333333331,133.0,1,7,113.30048543585328,177.9368,213.4778,35.541
176.4646712,63.27005122640001,Male,Ideal,"(253, 220, 213)","(180, 2, 111)","(208, 51, 23)",253,220,213,180,2,111,208,51,23,228.66666666666663,97.66666666666669,7,3,104.54185764563398,47.7126,82.3566,34.644
166.0741916,55.8851652336,Female,Ideal,"(243, 214, 200)","(164, 70, 150)","(160, 25, 222)",243,214,200,164,70,150,160,25,222,219.0,128.0,3,5,85.0,95.76039999999999,67.9244,27.835999999999984
163.2897166,48.555662824,Female,Underweight,"(235, 185, 152)","(170, 80, 116)","(78, 97, 131)",235,185,152,170,80,116,78,97,131,190.66666666666663,122.0,7,0,94.75230867899737,101.73320000000001,95.4154,6.317800000000005
175.4671878,56.0958587176,Female,Underweight,"(252, 218, 191)","(124, 184, 30)","(223, 241, 42)",252,218,191,124,184,30,223,241,42,220.33333333333331,112.66666666666669,2,0,114.86513831445988,160.1252,222.80539999999996,62.68019999999996
177.3585988,51.8740511776,Female,Underweight,"(226, 165, 137)","(200, 83, 254)","(201, 102, 187)",226,165,137,200,83,254,201,102,187,176.0,179.0,3,5,69.6491205974634,120.22039999999998,129.18439999999998,8.963999999999999
172.72619760000003,63.44599956319999,Male,Ideal,"(252, 218, 191)","(126, 111, 149)","(105, 101, 55)",252,218,191,126,111,149,105,101,55,220.33333333333331,128.66666666666666,4,7,96.83491106000976,116.9326,98.5292,18.40339999999999
169.782617,55.9236751944,Female,Ideal,"(204, 150, 103)","(202, 250, 84)","(195, 135, 110)",204,150,103,202,250,84,195,135,110,152.33333333333334,178.66666666666666,2,0,118.11011811017717,227.80999999999997,145.951,81.85899999999998
168.3551116,45.784896092,Female,Underweight,"(119, 78, 58)","(124, 184, 123)","(139, 208, 2)",119,78,58,124,184,123,139,208,2,85.0,143.66666666666666,2,0,124.26584406022437,166.8398,178.45739999999998,11.617599999999982
168.7302696,59.8204387072,Female,Ideal,"(235, 185, 152)","(182, 13, 143)","(235, 28, 183)",235,185,152,182,13,143,235,28,183,190.66666666666663,112.66666666666669,3,5,68.07348970047003,58.31540000000001,83.1992,24.883799999999994
173.841156,58.96296839039999,Male,Ideal,"(252, 218, 191)","(220, 68, 50)","(181, 29, 130)",252,218,191,220,68,50,181,29,130,220.33333333333331,112.66666666666669,7,3,97.16995420396162,99.01559999999999,68.6074,30.408199999999994
171.4836804,55.4655926336,Female,Ideal,"(127, 41, 44)","(148, 221, 82)","(213, 199, 58)",127,41,44,148,221,82,213,199,58,70.66666666666667,150.33333333333334,2,0,72.69800547470336,195.44439999999997,191.79619999999997,3.6482000000000028
172.2272654,52.1294234736,Female,Underweight,"(253, 220, 213)","(191, 246, 27)","(203, 247, 108)",253,220,213,191,246,27,203,247,108,228.66666666666663,154.66666666666666,2,0,81.89017035029296,218.49519999999998,227.60979999999998,9.114599999999996
175.5762554,60.6381290056,Male,Ideal,"(119, 78, 58)","(59, 208, 228)","(147, 242, 240)",119,78,58,59,208,228,147,242,240,85.0,165.0,6,4,95.09994742374992,177.76659999999998,221.6586,43.892000000000024
165.3648458,51.5438815608,Female,Ideal,"(235, 185, 152)","(124, 113, 125)","(195, 142, 74)",235,185,152,124,113,125,195,142,74,190.66666666666663,120.66666666666669,0,5,92.10320298447823,116.20500000000001,148.3582,32.1532
167.915209,53.68941708,Female,Ideal,"(253, 220, 213)","(189, 189, 103)","(213, 199, 91)",253,220,213,189,189,103,213,199,91,228.66666666666663,160.33333333333334,2,0,28.635642126552707,182.7908,194.17879999999997,11.387999999999977
173.85167159999995,50.4140746072,Female,Underweight,"(246, 215, 197)","(185, 211, 77)","(218, 128, 73)",246,215,197,185,211,77,218,128,73,219.33333333333331,157.66666666666666,2,0,89.40917178902845,195.79760000000002,143.163,52.634600000000006
170.8494678,70.5230780248,Male,Ideal,"(246, 215, 197)","(208, 61, 99)","(188, 44, 59)",246,215,197,208,61,99,188,44,59,219.33333333333331,122.66666666666669,7,3,47.843494855622744,94.9958,75.6974,19.2984
183.0672234,62.4264154656,Male,Ideal,"(253, 220, 213)","(149, 85, 31)","(131, 71, 127)",253,220,213,149,85,31,131,71,127,228.66666666666663,88.33333333333333,7,0,98.67117106835208,94.7076,87.79919999999998,6.9084000000000145
179.0562586,64.39364396959999,Male,Ideal,"(204, 150, 103)","(164, 1, 207)","(146, 111, 164)",204,150,103,164,1,207,146,111,164,152.33333333333334,124.0,3,5,119.46966142079754,50.527,122.26759999999999,71.74059999999999
169.372407,54.45444534719999,Female,Ideal,"(235, 185, 152)","(179, 245, 75)","(209, 165, 2)",235,185,152,179,245,75,209,165,2,190.66666666666663,166.33333333333334,2,0,112.37882362794157,218.69439999999997,162.58579999999998,56.108599999999996
168.35760080000003,49.943654344,Female,Underweight,"(204, 150, 103)","(78, 188, 250)","(131, 121, 158)",204,150,103,78,188,250,131,121,158,152.33333333333334,172.0,6,1,125.54680402144851,169.0904,125.7974,43.29299999999999
174.733712,62.843130436,Male,Ideal,"(252, 218, 191)","(182, 166, 97)","(132, 106, 186)",252,218,191,182,166,97,132,106,186,220.33333333333331,148.33333333333334,2,2,118.41030360572512,164.4198,117.3036,47.116200000000006
171.67496780000002,60.377404324,Male,Ideal,"(243, 214, 200)","(98, 14, 55)","(100, 64, 93)",243,214,200,98,14,55,100,64,93,219.0,55.66666666666666,0,1,62.83311228962003,34.8186,73.7474,38.928799999999995
173.84196880000002,57.4298274304,Female,Ideal,"(226, 165, 137)","(152, 145, 247)","(189, 89, 152)",226,165,137,152,145,247,189,89,152,176.0,181.33333333333331,5,1,116.31852818876277,153.85260000000002,114.8086,39.044000000000025
173.6817202,61.1650214728,Male,Ideal,"(127, 41, 44)","(116, 72, 60)","(49, 16, 126)",127,41,44,116,72,60,49,16,126,70.66666666666667,82.66666666666667,0,1,109.45775440780794,80.488,30.9578,49.5302
163.5073438,56.090733128,Female,Ideal,"(226, 165, 137)","(110, 179, 69)","(12, 132, 95)",226,165,137,110,179,69,12,132,95,176.0,119.33333333333331,1,3,111.75419455215092,156.38859999999997,103.81659999999998,52.57199999999999
168.7665916,48.6133143672,Female,Underweight,"(252, 218, 191)","(30, 168, 103)","(84, 70, 157)",252,218,191,30,168,103,84,70,157,220.33333333333331,100.33333333333331,1,1,124.24169992397883,133.9682,79.2578,54.71039999999999
167.3683216,52.383979304,Female,Ideal,"(235, 185, 152)","(94, 92, 19)","(128, 200, 73)",235,185,152,94,92,19,128,200,73,190.66666666666663,68.33333333333333,0,5,125.44321424453376,87.1546,175.52339999999998,88.36879999999998
169.13918420000002,46.3033971072,Female,Underweight,"(119, 78, 58)","(61, 4, 137)","(23, 46, 74)",119,78,58,61,4,137,23,46,74,85.0,67.33333333333333,4,7,84.71717653463199,25.7208,43.1318,17.410999999999998
180.1632414,62.8461695024,Male,Ideal,"(253, 220, 213)","(3, 130, 116)","(49, 82, 83)",253,220,213,3,130,116,49,82,83,228.66666666666663,83.0,1,3,74.22263805605402,101.989,75.05639999999998,26.932600000000022
169.33715180000002,51.320442141600005,Female,Underweight,"(204, 150, 103)","(34, 149, 18)","(2, 119, 39)",204,150,103,34,149,18,2,119,39,152.33333333333334,67.0,1,3,48.63126566315131,115.09279999999998,88.34979999999999,26.742999999999995
177.3349514,63.1899468792,Male,Ideal,"(243, 214, 200)","(115, 27, 72)","(43, 18, 25)",243,214,200,115,27,72,43,18,25,219.0,71.33333333333333,0,1,86.45229898620394,48.9578,23.8204,25.1374
180.00802199999998,61.7568683144,Male,Ideal,"(119, 78, 58)","(188, 162, 51)","(152, 251, 10)",119,78,58,188,162,51,152,251,10,85.0,133.66666666666666,2,0,104.39348638684312,159.5134,212.5524,53.039000000000016
174.25705560000003,63.4938988784,Male,Ideal,"(119, 78, 58)","(192, 80, 169)","(230, 65, 235)",119,78,58,192,80,169,230,65,235,85.0,147.0,3,5,77.62087348130012,110.23700000000001,112.353,2.1159999999999854
165.8878572,58.1989833848,Female,Ideal,"(253, 220, 213)","(194, 238, 133)","(183, 178, 28)",253,220,213,194,238,133,183,178,28,228.66666666666663,188.33333333333331,5,5,121.43310915891102,221.06459999999998,168.23299999999998,52.83160000000001
179.67129419999998,55.0038813368,Female,Underweight,"(204, 150, 103)","(153, 224, 144)","(135, 215, 91)",204,150,103,153,224,144,135,215,91,152.33333333333334,173.66666666666666,5,5,56.69215113223346,203.1294,189.0392,14.09020000000001
175.1501704,56.4014890072,Female,Underweight,"(246, 215, 197)","(40, 136, 15)","(61, 99, 51)",246,215,197,40,136,15,61,99,51,219.33333333333331,63.66666666666666,1,3,55.731499172371095,106.85419999999999,87.45559999999999,19.398600000000002
170.47606240000002,55.5476927856,Female,Ideal,"(246, 215, 197)","(37, 95, 115)","(118, 130, 174)",246,215,197,37,95,115,118,130,174,219.33333333333331,82.33333333333333,0,3,106.14612569472331,84.11319999999999,130.6256,46.5124
169.187114,49.5078431504,Female,Underweight,"(226, 165, 137)","(53, 19, 112)","(110, 10, 80)",226,165,137,53,19,112,110,10,80,176.0,61.333333333333336,0,1,65.98484674529449,32.943,36.31400000000001,3.3710000000000093
172.5691494,46.2229752456,Female,Underweight,"(204, 150, 103)","(212, 60, 174)","(215, 166, 112)",204,150,103,212,60,174,215,166,112,152.33333333333334,148.66666666666666,3,1,122.83729075488436,100.546,172.5186,71.97259999999999
171.3276482,64.7055338288,Male,Ideal,"(243, 214, 200)","(237, 168, 73)","(150, 212, 121)",243,214,200,237,168,73,150,212,121,219.0,159.33333333333334,2,0,108.66922287382016,175.81040000000002,192.2486,16.438199999999995
165.62801520000002,60.13378006079999,Female,Ideal,"(252, 218, 191)","(94, 160, 227)","(157, 89, 160)",252,218,191,94,160,227,157,89,160,220.33333333333331,160.33333333333334,6,1,116.18519699169941,150.80579999999998,108.583,42.22279999999998
182.6193198,61.3835167392,Male,Underweight,"(119, 78, 58)","(180, 226, 29)","(241, 137, 9)",119,78,58,180,226,29,241,137,9,85.0,145.0,2,0,109.73604694903129,201.99699999999999,149.8688,52.12819999999999
176.66799819999997,54.5901600736,Female,Underweight,"(253, 220, 213)","(46, 39, 165)","(110, 76, 85)",253,220,213,46,39,165,110,76,85,228.66666666666663,83.33333333333333,4,7,108.92658077806354,49.58539999999999,83.87819999999999,34.2928
175.214534,57.1531363104,Female,Ideal,"(119, 78, 58)","(8, 37, 91)","(69, 33, 74)",119,78,58,8,37,91,69,33,74,85.0,45.333333333333336,0,1,63.45076831686122,34.7334,43.6138,8.880399999999995
170.2542442,53.5599619232,Female,Underweight,"(235, 185, 152)","(140, 249, 58)","(201, 244, 96)",235,185,152,140,249,58,201,244,96,190.66666666666663,149.0,2,0,72.04165461731151,212.0364,224.1726,12.136200000000002
178.74742,57.6509535304,Female,Underweight,"(246, 215, 197)","(218, 30, 141)","(205, 103, 177)",246,215,197,218,30,141,205,103,177,219.33333333333331,129.66666666666666,3,5,82.42572413997951,77.983,130.02800000000002,52.045000000000016
179.78158100000002,55.3472504808,Female,Underweight,"(119, 78, 58)","(37, 94, 134)","(124, 92, 91)",119,78,58,37,94,134,124,92,91,85.0,88.33333333333333,4,7,97.06698717895802,84.7698,98.731,13.961199999999991
164.516435,54.9369311576,Female,Ideal,"(127, 41, 44)","(124, 77, 6)","(142, 143, 85)",127,41,44,124,77,6,142,143,85,70.66666666666667,69.0,0,5,104.50358845513392,81.866,138.5998,56.73379999999999
